model,device,baseline,context_length,batch_size,kv_read_fraction,ttft_p50_ms,ttft_p99_ms,tpot_p50_ms,tpot_p99_ms,throughput_tok_s,hbf_stall_ms,status,wall_s
deepseek-ai/deepseek-llm-67b-chat,a100,Dense,65536,8,1.0,-1.62,-1.02,285.08,285.08,28.09,557.57,OK,47.6
deepseek-ai/deepseek-llm-67b-chat,a100,NaiveSparse,65536,8,1.0,-1.62,-1.02,285.08,285.08,28.09,557.57,OK,47.6
deepseek-ai/deepseek-llm-67b-chat,a100,Dense,65536,16,1.0,-1.62,-1.02,285.08,285.08,28.09,557.57,OK,44.2
deepseek-ai/deepseek-llm-67b-chat,a100,NaiveSparse,65536,16,1.0,-1.62,-1.02,285.08,285.08,28.09,557.57,OK,44.2
deepseek-ai/deepseek-llm-67b-chat,a100,Sparse,262144,4,0.1,-1.62,-1.02,226.76,254.95,31.41,0.00,OK,247.2
deepseek-ai/deepseek-llm-67b-chat,a100,Dense,131072,4,1.0,-1.62,-1.02,492.60,542.42,14.76,1149.89,OK,299.7
deepseek-ai/deepseek-llm-67b-chat,a100,NaiveSparse,131072,4,1.0,-1.62,-1.02,492.60,542.42,14.76,1149.89,OK,299.7
deepseek-ai/deepseek-llm-67b-chat,a100,Dense,131072,8,1.0,-1.62,-1.02,542.40,542.40,14.76,1586.84,OK,342.4
deepseek-ai/deepseek-llm-67b-chat,a100,NaiveSparse,131072,8,1.0,-1.62,-1.02,542.40,542.40,14.76,1586.84,OK,342.4
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,4096,4,0.1,-1.62,-1.02,624.28,701.69,11.41,0.00,OK,348.6
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,4096,8,0.1,-1.62,-1.02,399.79,399.79,20.02,0.00,OK,357.2
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,4096,32,0.1,-1.62,-1.02,399.46,399.46,20.04,0.00,OK,32.8
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,4096,32,1.0,-1.62,-1.02,399.46,399.46,20.04,0.00,OK,28.6
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,4096,32,1.0,-1.62,-1.02,399.46,399.46,20.04,0.00,OK,28.6
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,4096,4,1.0,-1.62,-1.02,622.54,699.75,11.44,0.00,OK,389.2
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,4096,4,1.0,-1.62,-1.02,622.54,699.75,11.44,0.00,OK,389.2
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,4096,64,0.1,-1.62,-1.02,399.46,399.46,20.04,0.00,OK,9.9
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,4096,128,0.1,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,7.5
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,4096,64,1.0,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,11.5
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,4096,64,1.0,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,11.5
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,4096,8,1.0,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,155.5
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,4096,8,1.0,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,155.5
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,4096,16,0.1,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,139.1
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,4096,128,1.0,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,9.9
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,4096,128,1.0,-1.62,-1.02,399.47,399.47,20.04,0.00,OK,9.9
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,8192,4,0.1,-1.62,-1.02,622.54,699.75,11.44,0.00,OK,7.2
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,8192,8,0.1,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,7.1
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,8192,16,0.1,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,5.7
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,8192,4,1.0,-1.62,-1.02,622.54,699.75,11.44,0.00,OK,10.7
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,8192,4,1.0,-1.62,-1.02,622.54,699.75,11.44,0.00,OK,10.7
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,8192,8,1.0,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,10.8
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,8192,8,1.0,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,10.8
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,8192,16,1.0,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,8.6
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,8192,16,1.0,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,8.6
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,8192,32,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,7.5
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,8192,64,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,4.5
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,4096,16,1.0,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,107.4
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,4096,16,1.0,-1.62,-1.02,399.48,399.48,20.04,0.00,OK,107.4
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,8192,128,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,5.2
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,8192,32,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,12.8
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,8192,32,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,12.8
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,8192,64,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,9.6
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,8192,64,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,9.6
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,8192,128,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,9.6
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,8192,128,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,9.6
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,16384,4,0.1,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,12.8
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,16384,8,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,10.3
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,16384,16,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,10.6
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,16384,32,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,5.2
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,16384,64,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,5.4
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,16384,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,20.1
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,16384,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,20.1
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,16384,8,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,19.5
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,16384,8,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,19.5
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,16384,16,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,16.5
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,16384,16,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,16.5
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,16384,32,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,14.4
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,16384,32,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,14.4
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,16384,64,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,14.2
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,16384,64,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,14.2
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,32768,4,0.1,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,19.7
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,32768,8,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,18.8
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,32768,16,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,16.1
codellama/CodeLlama-34b-Instruct-hf,h100,Dense,524288,4,1.0,-1.62,-1.02,973.38,1074.05,7.45,4062.03,OK,877.2
codellama/CodeLlama-34b-Instruct-hf,h100,NaiveSparse,524288,4,1.0,-1.62,-1.02,973.38,1074.05,7.45,4062.03,OK,877.2
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,32768,32,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,9.2
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,32768,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,41.4
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,32768,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,41.4
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,32768,16,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,34.6
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,32768,16,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,34.6
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,32768,8,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,43.0
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,32768,8,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,43.0
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,32768,32,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,25.2
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,32768,32,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,25.2
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,65536,4,0.1,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,25.0
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,65536,8,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,23.5
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,65536,16,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,9.2
deepseek-ai/deepseek-llm-67b-chat,a100,Dense,262144,4,1.0,-1.62,-1.02,963.20,1062.82,7.53,3231.49,OK,499.1
deepseek-ai/deepseek-llm-67b-chat,a100,NaiveSparse,262144,4,1.0,-1.62,-1.02,963.20,1062.82,7.53,3231.49,OK,499.1
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,65536,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,55.8
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,65536,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,55.8
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,131072,8,0.1,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,35.0
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,65536,8,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,46.3
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,65536,8,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,46.3
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,131072,4,0.1,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,42.0
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,65536,16,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,46.1
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,65536,16,1.0,-1.62,-1.02,399.49,399.49,20.04,0.00,OK,46.1
deepseek-ai/deepseek-llm-67b-chat,a40,Sparse,262144,4,0.1,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,195.5
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,131072,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,439.1
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,131072,4,1.0,-1.62,-1.02,622.56,699.76,11.44,0.00,OK,439.1
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,131072,8,1.0,-1.62,-1.02,590.72,590.72,13.55,764.91,OK,456.1
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,131072,8,1.0,-1.62,-1.02,590.72,590.72,13.55,764.91,OK,456.1
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,4096,16,0.1,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,304.8
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,4096,4,1.0,-1.62,-1.02,123.23,138.51,57.86,0.00,OK,475.9
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,4096,4,1.0,-1.62,-1.02,123.23,138.51,57.86,0.00,OK,475.9
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,4096,8,0.1,-1.62,-1.02,79.06,79.06,101.51,0.00,OK,482.9
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,4096,4,0.1,-1.62,-1.02,122.79,138.02,58.07,0.00,OK,492.0
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,4096,64,0.1,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,16.6
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,4096,32,1.0,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,26.4
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,4096,32,1.0,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,26.4
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,4096,128,0.1,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,11.5
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,4096,8,1.0,-1.62,-1.02,79.07,79.07,101.50,0.00,OK,500.3
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,4096,8,1.0,-1.62,-1.02,79.07,79.07,101.50,0.00,OK,500.3
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,4096,64,1.0,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,22.1
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,4096,64,1.0,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,22.1
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,4096,128,1.0,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,17.5
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,4096,128,1.0,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,17.5
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,8192,4,0.1,-1.62,-1.02,122.69,137.91,58.12,0.00,OK,14.8
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,8192,16,0.1,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,4.5
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,8192,8,0.1,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,10.0
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,8192,4,1.0,-1.62,-1.02,122.69,137.91,58.12,0.00,OK,15.2
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,8192,4,1.0,-1.62,-1.02,122.69,137.91,58.12,0.00,OK,15.2
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,8192,8,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,13.6
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,8192,8,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,13.6
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,4096,16,1.0,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,122.8
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,4096,16,1.0,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,122.8
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,8192,32,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,9.2
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,8192,16,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,10.6
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,8192,16,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,10.6
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,8192,64,0.1,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,5.8
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,4096,32,0.1,-1.62,-1.02,78.93,78.93,101.69,0.00,OK,101.8
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,8192,128,0.1,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,5.1
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,8192,32,1.0,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,13.0
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,8192,32,1.0,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,13.0
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,8192,64,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,10.9
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,8192,64,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,10.9
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,8192,128,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,9.3
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,8192,128,1.0,-1.62,-1.02,78.94,78.94,101.67,0.00,OK,9.3
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,16384,4,0.1,-1.62,-1.02,122.69,137.90,58.12,0.00,OK,13.4
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,16384,32,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,5.3
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,16384,8,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,14.2
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,16384,16,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,11.0
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,16384,64,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,5.3
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,16384,4,1.0,-1.62,-1.02,122.69,137.90,58.12,0.00,OK,20.6
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,16384,4,1.0,-1.62,-1.02,122.69,137.90,58.12,0.00,OK,20.6
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,16384,16,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,16.8
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,16384,16,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,16.8
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,16384,8,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,21.8
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,16384,8,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,21.8
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,16384,32,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,14.4
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,16384,32,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,14.4
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,16384,64,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,14.5
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,16384,64,1.0,-1.62,-1.02,80.85,80.85,99.27,7.66,OK,14.5
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,32768,4,0.1,-1.62,-1.02,122.69,137.90,58.12,0.00,OK,20.0
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,32768,8,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,16.8
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,32768,32,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,10.3
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,32768,16,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,16.0
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,32768,16,1.0,-1.62,-1.02,143.84,143.84,55.71,259.65,OK,29.3
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,32768,16,1.0,-1.62,-1.02,143.84,143.84,55.71,259.65,OK,29.3
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,32768,8,1.0,-1.62,-1.02,143.84,143.84,55.71,259.65,OK,33.8
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,32768,8,1.0,-1.62,-1.02,143.84,143.84,55.71,259.65,OK,33.8
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,32768,4,1.0,-1.62,-1.02,131.40,146.61,54.66,34.84,OK,39.7
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,32768,4,1.0,-1.62,-1.02,131.40,146.61,54.66,34.84,OK,39.7
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,32768,32,1.0,-1.62,-1.02,143.84,143.84,55.71,259.65,OK,25.5
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,32768,32,1.0,-1.62,-1.02,143.84,143.84,55.71,259.65,OK,25.5
deepseek-ai/deepseek-llm-67b-chat,a40,Dense,262144,4,1.0,-1.62,-1.02,1005.75,1105.37,7.24,1622.42,OK,590.3
deepseek-ai/deepseek-llm-67b-chat,a40,NaiveSparse,262144,4,1.0,-1.62,-1.02,1005.75,1105.37,7.24,1622.42,OK,590.3
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,65536,8,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,21.9
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,65536,4,0.1,-1.62,-1.02,122.69,137.90,58.12,0.00,OK,27.4
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,65536,16,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,9.9
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,65536,4,1.0,-1.62,-1.02,247.61,272.52,29.38,538.48,OK,59.8
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,65536,4,1.0,-1.62,-1.02,247.61,272.52,29.38,538.48,OK,59.8
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,131072,4,0.1,-1.62,-1.02,122.69,137.90,58.12,0.00,OK,40.5
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,65536,8,1.0,-1.62,-1.02,272.50,272.50,29.38,774.29,OK,45.1
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,65536,8,1.0,-1.62,-1.02,272.50,272.50,29.38,774.29,OK,45.1
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,131072,8,0.1,-1.62,-1.02,78.93,78.93,101.68,0.00,OK,40.8
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,65536,16,1.0,-1.62,-1.02,272.50,272.50,29.38,774.29,OK,44.8
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,65536,16,1.0,-1.62,-1.02,272.50,272.50,29.38,774.29,OK,44.8
deepseek-ai/deepseek-llm-67b-chat,h100,Sparse,262144,4,0.1,-1.62,-1.02,122.69,137.90,58.12,0.00,OK,175.0
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,131072,4,1.0,-1.62,-1.02,481.77,531.58,15.06,1574.73,OK,436.4
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,131072,4,1.0,-1.62,-1.02,481.77,531.58,15.06,1574.73,OK,436.4
deepseek-ai/deepseek-llm-67b-chat,h100,Dense,131072,8,1.0,-1.62,-1.02,531.56,531.56,15.06,1810.53,OK,485.0
deepseek-ai/deepseek-llm-67b-chat,h100,NaiveSparse,131072,8,1.0,-1.62,-1.02,531.56,531.56,15.06,1810.53,OK,485.0
internlm/internlm-20b,a100,Sparse,4096,8,0.1,-1.62,-1.02,58.84,58.84,136.54,0.00,OK,468.8
internlm/internlm-20b,a100,Sparse,4096,16,0.1,-1.62,-1.02,58.84,58.84,136.54,0.00,OK,335.5
internlm/internlm-20b,a100,Dense,4096,4,1.0,-1.62,-1.02,76.00,85.42,93.93,0.00,OK,484.0
internlm/internlm-20b,a100,NaiveSparse,4096,4,1.0,-1.62,-1.02,76.00,85.42,93.93,0.00,OK,484.0
internlm/internlm-20b,a100,Sparse,4096,4,0.1,-1.62,-1.02,75.97,85.39,93.97,0.00,OK,495.7
internlm/internlm-20b,a100,Sparse,4096,64,0.1,-1.62,-1.02,58.83,58.83,136.57,0.00,OK,23.3
internlm/internlm-20b,a100,Dense,4096,32,1.0,-1.62,-1.02,59.92,59.92,134.08,4.31,OK,29.5
internlm/internlm-20b,a100,NaiveSparse,4096,32,1.0,-1.62,-1.02,59.92,59.92,134.08,4.31,OK,29.5
internlm/internlm-20b,a100,Dense,4096,64,1.0,-1.62,-1.02,59.92,59.92,134.09,4.32,OK,18.9
internlm/internlm-20b,a100,NaiveSparse,4096,64,1.0,-1.62,-1.02,59.92,59.92,134.09,4.32,OK,18.9
internlm/internlm-20b,a100,Dense,4096,8,1.0,-1.62,-1.02,59.91,59.91,134.09,4.33,OK,505.4
internlm/internlm-20b,a100,NaiveSparse,4096,8,1.0,-1.62,-1.02,59.91,59.91,134.09,4.33,OK,505.4
internlm/internlm-20b,a100,Sparse,8192,4,0.1,-1.62,-1.02,76.04,85.46,93.89,0.00,OK,18.5
internlm/internlm-20b,a100,Sparse,8192,8,0.1,-1.62,-1.02,58.83,58.83,136.57,0.00,OK,14.3
internlm/internlm-20b,a100,Sparse,8192,16,0.1,-1.62,-1.02,58.83,58.83,136.57,0.00,OK,7.8
internlm/internlm-20b,a100,Dense,8192,4,1.0,-1.62,-1.02,99.75,109.62,73.15,96.62,OK,19.6
internlm/internlm-20b,a100,NaiveSparse,8192,4,1.0,-1.62,-1.02,99.75,109.62,73.15,96.62,OK,19.6
internlm/internlm-20b,a100,Sparse,8192,32,0.1,-1.62,-1.02,58.83,58.83,136.57,0.00,OK,4.7
internlm/internlm-20b,a100,Dense,8192,8,1.0,-1.62,-1.02,109.56,109.56,73.19,202.91,OK,17.0
internlm/internlm-20b,a100,NaiveSparse,8192,8,1.0,-1.62,-1.02,109.56,109.56,73.19,202.91,OK,17.0
internlm/internlm-20b,a100,Sparse,4096,32,0.1,-1.62,-1.02,58.84,58.84,136.56,0.00,OK,73.6
